tweet_id,timestamp,expanded_urls,rating_numerator,rating_denominator,name,retweet_count,favorite_count,image_url,week_day,month,day,time,year,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
801854953262350336,2016-11-24 18:28:13,,11.0,10,None,275.0,1958.0,,Thu,Nov,24.0,18:28:13,2016.0,,,,,,,,,,,
801538201127157760,2016-11-23 21:29:33,https://twitter.com/dog_rates/status/801538201127157760/photo/1,12.0,10,Wallace,2391.0,9141.0,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,Wed,Nov,23.0,21:29:33,2016.0,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1.0,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland Sheepdog,0.054229999999999993,True
801285448605831168,2016-11-23 04:45:12,https://twitter.com/dog_rates/status/801285448605831168/photo/1,10.0,10,None,960.0,6802.0,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,Wed,Nov,23.0,04:45:12,2016.0,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1.0,Minivan,0.789376,False,Beach Wagon,0.081125,False,Convertible,0.0645338,False
801115127852503040,2016-11-22 17:28:25,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",12.0,10,Bones,2429.0,8992.0,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,Tue,Nov,22.0,17:28:25,2016.0,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1.0,Dalmatian,0.823356,True,English Setter,0.0946019,True,Bluetick,0.0219534,True
800859414831898624,2016-11-22 00:32:18,,11.0,10,None,113.0,778.0,,Tue,Nov,22.0,00:32:18,2016.0,,,,,,,,,,,
800855607700029440,2016-11-22 00:17:10,"https://twitter.com/littlewiewel/status/800852955880628224,https://twitter.com/littlewiewel/status/800852955880628224",11.0,10,None,1889.0,0.0,,Tue,Nov,22.0,00:17:10,2016.0,,,,,,,,,,,
800751577355128832,2016-11-21 17:23:47,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",12.0,10,Mauve,3214.0,11701.0,https://pbs.twimg.com/media/CxzXOyAWgAgkvYe.jpg,Mon,Nov,21.0,17:23:47,2016.0,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2.0,Cocker Spaniel,0.771984,True,Miniature Poodle,0.07665280000000001,True,Toy Poodle,0.0396183,True
800513324630806528,2016-11-21 01:37:04,https://twitter.com/dog_rates/status/800513324630806528/photo/1,11.0,10,Chef,3495.0,14685.0,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,Mon,Nov,21.0,01:37:04,2016.0,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1.0,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999999,True
800459316964663297,2016-11-20 22:02:27,https://twitter.com/dog_rates/status/800459316964663297/photo/1,12.0,10,None,2489.0,10538.0,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,Sun,Nov,20.0,22:02:27,2016.0,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1.0,Teddy,0.31192800000000004,False,Ice Bear,0.184657,False,Christmas Stocking,0.173229,False
800388270626521089,2016-11-20 17:20:08,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",12.0,10,Doc,3265.0,12456.0,https://pbs.twimg.com/media/CxuM3ofWgAE72kK.jpg,Sun,Nov,20.0,17:20:08,2016.0,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2.0,Golden Retriever,0.35986,True,Pembroke,0.194207,True,Collie,0.154603,True
800018252395122689,2016-11-19 16:49:49,https://twitter.com/dog_rates/status/800018252395122689/video/1,11.0,10,None,15351.0,31768.0,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,Sat,Nov,19.0,16:49:49,2016.0,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1.0,Vacuum,0.289485,False,Punching Bag,0.243297,False,Barbell,0.14363,False
799757965289017345,2016-11-18 23:35:32,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",13.0,10,Sobe,2506.0,9390.0,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,Fri,Nov,18.0,23:35:32,2016.0,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1.0,Border Collie,0.442534,True,Collie,0.288684,True,Shetland Sheepdog,0.196399,True
799422933579902976,2016-11-18 01:24:14,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12.0,10,Longfellow,2213.0,8965.0,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,Fri,Nov,18.0,01:24:14,2016.0,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1.0,Miniature Pinscher,0.58363,True,Redbone,0.276095,True,Toy Terrier,0.0185501,True
799297110730567681,2016-11-17 17:04:16,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",11.0,10,Jeffrey,3227.0,11065.0,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,Thu,Nov,17.0,17:04:16,2016.0,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1.0,Malamute,0.985028,True,Siberian Husky,0.00583442,True,Eskimo Dog,0.00544281,True
799063482566066176,2016-11-17 01:35:54,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",11.0,10,Mister,2863.0,9058.0,https://pbs.twimg.com/media/CxbX_n3XUAAoi-X.jpg,Thu,Nov,17.0,01:35:54,2016.0,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2.0,Norfolk Terrier,0.334436,True,Norwich Terrier,0.231573,True,Australian Terrier,0.21420300000000006,True
798933969379225600,2016-11-16 17:01:16,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12.0,10,Iroh,5203.0,14712.0,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,Wed,Nov,16.0,17:01:16,2016.0,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1.0,Siberian Husky,0.703224,True,Eskimo Dog,0.22935100000000005,True,Malamute,0.0443508,True
798925684722855936,2016-11-16 16:28:21,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11.0,10,Shadow,1663.0,8246.0,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,Wed,Nov,16.0,16:28:21,2016.0,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1.0,West Highland White Terrier,0.539463,True,Cairn,0.184897,True,Norfolk Terrier,0.163024,True
798209839306514432,2016-11-14 17:03:50,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13.0,10,Cooper,2954.0,11548.0,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,Mon,Nov,14.0,17:03:50,2016.0,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1.0,Pekinese,0.524583,True,Shih-Tzu,0.102931,True,Pomeranian,0.0978931,True
797971864723324932,2016-11-14 01:18:12,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12.0,10,None,3652.0,13018.0,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,Mon,Nov,14.0,01:18:12,2016.0,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1.0,American Staffordshire Terrier,0.489845,True,Chihuahua,0.30576,True,Staffordshire Bullterrier,0.0727991,True
797545162159308800,2016-11-12 21:02:38,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12.0,10,Cassie,5656.0,16198.0,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,Sat,Nov,12.0,21:02:38,2016.0,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1.0,Pembroke,0.954089,True,Cardigan,0.033643900000000004,True,Papillon,0.00973566,True
797236660651966464,2016-11-12 00:36:46,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12.0,10,Pancake,7726.0,22328.0,https://pbs.twimg.com/media/CxBafirWgAAV8o4.jpg,Sat,Nov,12.0,00:36:46,2016.0,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2.0,Collie,0.767005,True,Border Collie,0.100844,True,Kelpie,0.0483681,True
797165961484890113,2016-11-11 19:55:50,,11.0,10,None,32.0,256.0,,Fri,Nov,11.0,19:55:50,2016.0,,,,,,,,,,,
796865951799083009,2016-11-11 00:03:42,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12.0,10,Tyr,2198.0,8564.0,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,Fri,Nov,11.0,00:03:42,2016.0,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1.0,Cardigan,0.8391290000000001,True,Boston Bull,0.0806985,True,Pembroke,0.034505,True
796759840936919040,2016-11-10 17:02:03,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11.0,10,Romeo,3562.0,13256.0,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,Thu,Nov,10.0,17:02:03,2016.0,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1.0,American Staffordshire Terrier,0.463996,True,Staffordshire Bullterrier,0.155566,True,Weimaraner,0.137587,True
796484825502875648,2016-11-09 22:49:15,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12.0,10,None,2042.0,8472.0,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,Wed,Nov,9.0,22:49:15,2016.0,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1.0,Cocker Spaniel,0.116924,True,Seat Belt,0.107511,False,Australian Terrier,0.0998434,True
796387464403357696,2016-11-09 16:22:22,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",12.0,10,Snicku,4861.0,12334.0,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,Wed,Nov,9.0,16:22:22,2016.0,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1.0,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese Cat,0.052423,False
796125600683540480,2016-11-08 23:01:49,https://twitter.com/king5seattle/status/796123679771897856,13.0,10,None,2079.0,5511.0,,Tue,Nov,8.0,23:01:49,2016.0,,,,,,,,,,,
796116448414461957,2016-11-08 22:25:27,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11.0,10,None,2813.0,10139.0,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,Tue,Nov,8.0,22:25:27,2016.0,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1.0,Cardigan,0.700182,True,Pembroke,0.260738,True,Papillon,0.0171099,True
796080075804475393,2016-11-08 20:00:55,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12.0,10,Yogi,2703.0,9469.0,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,Tue,Nov,8.0,20:00:55,2016.0,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1.0,Chow,0.973846,True,Tibetan Mastiff,0.014109899999999996,True,Gibbon,0.00235832,False
796031486298386433,2016-11-08 16:47:50,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13.0,10,Daisy,4284.0,12071.0,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,Tue,Nov,8.0,16:47:50,2016.0,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1.0,Golden Retriever,0.893775,True,Labrador Retriever,0.0701398,True,Doormat,0.00841853,False
795464331001561088,2016-11-07 03:14:10,https://twitter.com/dog_rates/status/795464331001561088/video/1,13.0,10,None,27728.0,55683.0,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,Mon,Nov,7.0,03:14:10,2016.0,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1.0,Golden Retriever,0.193082,True,Chesapeake Bay Retriever,0.157927,True,Soft-Coated Wheaten Terrier,0.124684,True
795400264262053889,2016-11-06 22:59:35,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",12.0,10,Brody,3323.0,11270.0,https://pbs.twimg.com/media/CwnUUGRXcAAiW8v.jpg,Sun,Nov,6.0,22:59:35,2016.0,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2.0,Golden Retriever,0.925494,True,Labrador Retriever,0.0592408,True,Tennis Ball,0.00449534,False
794926597468000259,2016-11-05 15:37:24,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12.0,10,Mack,2697.0,11492.0,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,Sat,Nov,5.0,15:37:24,2016.0,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1.0,Teddy,0.569566,False,Bath Towel,0.173745,False,Toy Poodle,0.0376618,True
794332329137291264,2016-11-04 00:15:59,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12.0,10,Nimbus,3088.0,10686.0,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,Fri,Nov,4.0,00:15:59,2016.0,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1.0,Samoyed,0.988307,True,Malamute,0.00490635,True,Great Pyrenees,0.00290129,True
794205286408003585,2016-11-03 15:51:10,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",14.0,10,Laika,3895.0,10314.0,https://pbs.twimg.com/media/CwWVe_xXAAE6cfO.jpg,Thu,Nov,3.0,15:51:10,2016.0,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3.0,Pedestal,0.66266,False,Fountain,0.294827,False,Brass,0.0203711,False
793845145112371200,2016-11-02 16:00:06,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13.0,10,Clark,2187.0,10295.0,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,Wed,Nov,2.0,16:00:06,2016.0,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1.0,Old English Sheepdog,0.7652770000000001,True,Bedlington Terrier,0.112753,True,Kerry Blue Terrier,0.0476617,True
793601777308463104,2016-11-01 23:53:02,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12.0,10,Dobby,1908.0,8926.0,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,Tue,Nov,1.0,23:53:02,2016.0,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1.0,Miniature Pinscher,0.538981,True,Chihuahua,0.21783,True,Toy Terrier,0.0891487,True
793500921481273345,2016-11-01 17:12:16,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12.0,10,Fiona,2786.0,11953.0,https://pbs.twimg.com/media/CwMU34bWgAApS5E.jpg,Tue,Nov,1.0,17:12:16,2016.0,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2.0,Golden Retriever,0.326122,True,Labrador Retriever,0.219904,True,Chesapeake Bay Retriever,0.163366,True
793271401113350145,2016-11-01 02:00:14,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12.0,10,Dave,2763.0,9677.0,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,Tue,Nov,1.0,02:00:14,2016.0,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1.0,Siberian Husky,0.231695,True,Eskimo Dog,0.206749,True,Pembroke,0.0701195,True
793256262322548741,2016-11-01 01:00:05,https://twitter.com/dog_rates/status/793256262322548741/photo/1,12.0,10,None,9714.0,22350.0,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,Tue,Nov,1.0,01:00:05,2016.0,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1.0,Basset,0.207622,True,Walker Hound,0.0605742,True,Beagle,0.0412205,True
793241302385262592,2016-11-01 00:00:38,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13.0,10,Tucker,3812.0,11780.0,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,Tue,Nov,1.0,00:00:38,2016.0,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1.0,Golden Retriever,0.559308,True,Labrador Retriever,0.390222,True,Cocker Spaniel,0.0363157,True
793226087023144960,2016-10-31 23:00:11,"https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11.0,10,Juno,3338.0,11001.0,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,Mon,Oct,31.0,23:00:11,2016.0,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1.0,Wire-Haired Fox Terrier,0.456047,True,Lakeland Terrier,0.273428,True,English Springer,0.0836433,True
793210959003287553,2016-10-31 22:00:04,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10.0,10,Maude,3301.0,9997.0,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,Mon,Oct,31.0,22:00:04,2016.0,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1.0,Doormat,0.874431,False,French Bulldog,0.0187591,True,Boston Bull,0.0151344,True
793195938047070209,2016-10-31 21:00:23,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12.0,10,Lily,6547.0,17063.0,https://pbs.twimg.com/media/CwH_fobWEAAfJf8.jpg,Mon,Oct,31.0,21:00:23,2016.0,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2.0,Labrador Retriever,0.654762,True,Golden Retriever,0.0741,True,Chihuahua,0.0423393,True
793180763617361921,2016-10-31 20:00:05,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11.0,10,Newt,2310.0,7740.0,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,Mon,Oct,31.0,20:00:05,2016.0,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1.0,Lakeland Terrier,0.266824,True,Irish Terrier,0.218783,True,Airedale,0.13296,True
793165685325201412,2016-10-31 19:00:10,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12.0,10,Benji,3238.0,10478.0,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,Mon,Oct,31.0,19:00:10,2016.0,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1.0,Golden Retriever,0.946224,True,Labrador Retriever,0.0364766,True,Doormat,0.00235285,False
793150605191548928,2016-10-31 18:00:14,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11.0,10,Nida,1984.0,6909.0,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,Mon,Oct,31.0,18:00:14,2016.0,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1.0,Italian Greyhound,0.193869,True,Bluetick,0.16038,True,Standard Poodle,0.12598199999999998,True
793135492858580992,2016-10-31 17:00:11,"https://twitter.com/dog_rates/status/793135492858580992/photo/1,https://twitter.com/dog_rates/status/793135492858580992/photo/1",13.0,10,None,2893.0,7214.0,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,Mon,Oct,31.0,17:00:11,2016.0,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1.0,Bakery,0.737041,False,Saltshaker,0.05239590000000001,False,Teddy,0.0465926,False
793120401413079041,2016-10-31 16:00:13,https://twitter.com/dog_rates/status/793120401413079041/photo/1,11.0,10,Robin,4551.0,14202.0,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,Mon,Oct,31.0,16:00:13,2016.0,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1.0,Labrador Retriever,0.7249439999999999,True,Golden Retriever,0.169744,True,Kuvasz,0.0355023,True
792913359805018113,2016-10-31 02:17:31,"https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1",13.0,10,a,4715.0,16063.0,https://pbs.twimg.com/media/CwD-eCFWEAAAJox.jpg,Mon,Oct,31.0,02:17:31,2016.0,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,4.0,Web Site,0.226716,False,Lighter,0.0819414,False,Switch,0.0390086,False
792883833364439040,2016-10-31 00:20:11,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",12.0,10,Bailey,4964.0,12666.0,https://pbs.twimg.com/media/CwDjoH1WYAEWRle.jpg,Mon,Oct,31.0,00:20:11,2016.0,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3.0,Jack-O'-Lantern,0.999306,False,Basketball,0.000113129,False,Standard Poodle,8.31451e-05,True
792773781206999040,2016-10-30 17:02:53,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12.0,10,Monster,1963.0,8209.0,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,Sun,Oct,30.0,17:02:53,2016.0,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1.0,Yorkshire Terrier,0.912804,True,Silky Terrier,0.06782250000000001,True,Australian Terrier,0.00445069,True
792394556390137856,2016-10-29 15:55:58,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12.0,10,BeBe,4998.0,15128.0,https://pbs.twimg.com/media/Cv8moW_WEAAD_Xg.jpg,Sat,Oct,29.0,15:55:58,2016.0,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2.0,Cocker Spaniel,0.746387,True,Irish Setter,0.0916151,True,Miniature Poodle,0.061078199999999985,True
792050063153438720,2016-10-28 17:07:05,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11.0,10,Remus,2088.0,8029.0,https://pbs.twimg.com/media/Cv3tU36WEAA6t5I.jpg,Fri,Oct,28.0,17:07:05,2016.0,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2.0,Komondor,0.942856,True,Swab,0.05271519999999999,False,Tibetan Terrier,0.002743,True
791821351946420224,2016-10-28 01:58:16,"https://vine.co/v/eEZXZI1rqxX,https://vine.co/v/eEZXZI1rqxX",13.0,10,None,24514.0,0.0,,Fri,Oct,28.0,01:58:16,2016.0,,,,,,,,,,,
791784077045166082,2016-10-27 23:30:09,"https://vine.co/v/iqMjlxULzbn,https://vine.co/v/iqMjlxULzbn",12.0,10,None,11271.0,0.0,,Thu,Oct,27.0,23:30:09,2016.0,,,,,,,,,,,
791780927877898241,2016-10-27 23:17:38,"https://vine.co/v/5BYq6hmrEI3,https://vine.co/v/5BYq6hmrEI3",11.0,10,Maddie,4432.0,0.0,,Thu,Oct,27.0,23:17:38,2016.0,,,,,,,,,,,
791312159183634433,2016-10-26 16:14:55,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12.0,10,Mabel,2963.0,9841.0,https://pbs.twimg.com/media/CvtONV2WcAE1Ex4.jpg,Wed,Oct,26.0,16:14:55,2016.0,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4.0,Miniature Pinscher,0.892925,True,Toy Terrier,0.0955238,True,Doberman,0.00354426,True
790987426131050500,2016-10-25 18:44:32,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12.0,10,Misty,2483.0,11089.0,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,Tue,Oct,25.0,18:44:32,2016.0,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1.0,Cocker Spaniel,0.349195,True,Flat-Coated Retriever,0.309535,True,Newfoundland,0.104768,True
790698755171364864,2016-10-24 23:37:28,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12.0,10,Mosby,2203.0,9158.0,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,Mon,Oct,24.0,23:37:28,2016.0,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1.0,Bernese Mountain Dog,0.996541,True,Entlebucher,0.00105698,True,Appenzeller,0.000997907,True
790581949425475584,2016-10-24 15:53:19,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",11.0,10,Duke,8183.0,22473.0,https://pbs.twimg.com/media/Cvi2FiIWAAAoDHc.jpg,Mon,Oct,24.0,15:53:19,2016.0,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2.0,Refrigerator,0.998886,False,Malinois,0.000152999,True,Kelpie,0.000130817,True
790337589677002753,2016-10-23 23:42:19,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12.0,10,Maggie,2167.0,8740.0,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,Sun,Oct,23.0,23:42:19,2016.0,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1.0,Pembroke,0.658808,True,Cardigan,0.153096,True,Toy Terrier,0.102299,True
789903600034189313,2016-10-22 18:57:48,https://vine.co/v/5wPT1aBxPQZ,13.0,10,Ralphy,4858.0,11673.0,,Sat,Oct,22.0,18:57:48,2016.0,,,,,,,,,,,
789628658055020548,2016-10-22 00:45:17,https://twitter.com/dog_rates/status/789628658055020548/photo/1,13.0,10,Eli,2080.0,8448.0,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,Sat,Oct,22.0,00:45:17,2016.0,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1.0,Chow,0.260702,True,Cougar,0.0881427,False,Pomeranian,0.0798831,True
789599242079838210,2016-10-21 22:48:24,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",12.0,10,Brownie,2279.0,7620.0,https://pbs.twimg.com/media/CvU4UZpWAAEOxbQ.jpg,Fri,Oct,21.0,22:48:24,2016.0,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2.0,Chesapeake Bay Retriever,0.8788219999999999,True,Beagle,0.0185703,True,Labrador Retriever,0.0174985,True
